flow_id,scenario,algorithm,traffic_type,priority,source_zone,segment_id,segment_type,segment_zone,required_bandwidth_mbps,estimated_delay_ms,estimated_loss_percent,qos_satisfied
182,qos_stress,least_loaded,web,3,academic_building,wifi_ap_4,wifi,dormitory,1.615,28.0,1.3,True
183,qos_stress,least_loaded,file_download,2,academic_building,eth_server,ethernet,server_room,6.374,3.0,0.03,True
184,qos_stress,least_loaded,video,5,computer_lab,eth_lab,ethernet,computer_lab,3.952,4.0,0.05,True
185,qos_stress,least_loaded,lms,4,administration,eth_admin,ethernet,administration,0.836,5.0,0.05,True
186,qos_stress,least_loaded,video,5,dormitory,eth_admin,ethernet,administration,4.29,5.0,0.05,True
187,qos_stress,least_loaded,video,5,academic_building,eth_academic,ethernet,academic_building,4.79,5.0,0.05,True
188,qos_stress,least_loaded,file_download,2,library,eth_lab,ethernet,computer_lab,6.846,4.0,0.05,True
189,qos_stress,least_loaded,file_download,2,computer_lab,eth_server,ethernet,server_room,7.902,3.0,0.03,True
190,qos_stress,least_loaded,voice,5,academic_building,wifi_ap_3,wifi,student_area,0.218,26.0,1.1,False
191,qos_stress,least_loaded,video,5,computer_lab,wifi_ap_3,wifi,student_area,4.127,26.0,1.1,True
192,qos_stress,least_loaded,voice,5,student_area,eth_admin,ethernet,administration,0.152,5.0,0.05,True
193,qos_stress,least_loaded,video,5,library,eth_academic,ethernet,academic_building,4.505,5.0,0.05,True
194,qos_stress,least_loaded,lms,4,dormitory,eth_admin,ethernet,administration,1.214,5.0,0.05,True
195,qos_stress,least_loaded,video,5,computer_lab,wifi_ap_4,wifi,dormitory,3.481,28.0,1.3,True
196,qos_stress,least_loaded,web,3,dormitory,eth_admin,ethernet,administration,1.633,5.0,0.05,True
197,qos_stress,least_loaded,lms,4,dormitory,eth_admin,ethernet,administration,1.128,5.0,0.05,True
198,qos_stress,least_loaded,voice,5,administration,eth_lab,ethernet,computer_lab,0.222,4.0,0.05,True
199,qos_stress,least_loaded,lms,4,student_area,eth_lab,ethernet,computer_lab,0.777,4.0,0.05,True
200,qos_stress,least_loaded,video,5,academic_building,eth_server,ethernet,server_room,3.681,3.0,0.03,True
1,qos_stress,qos_priority,video,5,academic_building,eth_academic,ethernet,academic_building,4.694,5.0,0.05,True
2,qos_stress,qos_priority,video,5,student_area,eth_lab,ethernet,computer_lab,4.455,4.0,0.05,True
4,qos_stress,qos_priority,voice,5,computer_lab,eth_admin,ethernet,administration,0.169,5.0,0.05,True
6,qos_stress,qos_priority,video,5,computer_lab,eth_server,ethernet,server_room,3.559,3.0,0.03,True
8,qos_stress,qos_priority,voice,5,academic_building,eth_admin,ethernet,administration,0.189,5.0,0.05,True
10,qos_stress,qos_priority,video,5,library,eth_admin,ethernet,administration,3.398,5.0,0.05,True
12,qos_stress,qos_priority,voice,5,administration,eth_server,ethernet,server_room,0.183,3.0,0.03,True
13,qos_stress,qos_priority,video,5,dormitory,eth_server,ethernet,server_room,3.298,3.0,0.03,True
19,qos_stress,qos_priority,voice,5,student_area,eth_lab,ethernet,computer_lab,0.217,4.0,0.05,True
27,qos_stress,qos_priority,video,5,computer_lab,eth_admin,ethernet,administration,4.896,5.0,0.05,True
28,qos_stress,qos_priority,voice,5,academic_building,eth_lab,ethernet,computer_lab,0.194,4.0,0.05,True
29,qos_stress,qos_priority,video,5,dormitory,eth_lab,ethernet,computer_lab,4.381,4.0,0.05,True
30,qos_stress,qos_priority,video,5,computer_lab,eth_academic,ethernet,academic_building,4.841,5.0,0.05,True
33,qos_stress,qos_priority,video,5,administration,eth_server,ethernet,server_room,3.957,3.0,0.03,True
34,qos_stress,qos_priority,video,5,library,eth_server,ethernet,server_room,3.919,3.0,0.03,True
38,qos_stress,qos_priority,video,5,library,eth_lab,ethernet,computer_lab,3.558,4.0,0.05,True
39,qos_stress,qos_priority,video,5,student_area,eth_academic,ethernet,academic_building,4.542,5.0,0.05,True
41,qos_stress,qos_priority,video,5,student_area,eth_admin,ethernet,administration,4.121,5.0,0.05,True
43,qos_stress,qos_priority,voice,5,administration,eth_server,ethernet,server_room,0.204,3.0,0.03,True
46,qos_stress,qos_priority,video,5,administration,eth_server,ethernet,server_room,3.158,3.0,0.03,True
48,qos_stress,qos_priority,video,5,library,eth_lab,ethernet,computer_lab,4.656,4.0,0.05,True
49,qos_stress,qos_priority,video,5,computer_lab,eth_server,ethernet,server_room,4.392,3.0,0.03,True
50,qos_stress,qos_priority,voice,5,computer_lab,eth_academic,ethernet,academic_building,0.224,5.0,0.05,True
51,qos_stress,qos_priority,video,5,academic_building,eth_academic,ethernet,academic_building,4.34,5.0,0.05,True
53,qos_stress,qos_priority,voice,5,student_area,eth_admin,ethernet,administration,0.222,5.0,0.05,True
54,qos_stress,qos_priority,voice,5,library,eth_admin,ethernet,administration,0.151,5.0,0.05,True
57,qos_stress,qos_priority,video,5,student_area,eth_admin,ethernet,administration,3.642,5.0,0.05,True
59,qos_stress,qos_priority,video,5,administration,eth_lab,ethernet,computer_lab,4.446,4.0,0.05,True
62,qos_stress,qos_priority,video,5,dormitory,eth_server,ethernet,server_room,3.373,3.0,0.03,True
64,qos_stress,qos_priority,voice,5,computer_lab,eth_academic,ethernet,academic_building,0.21,5.0,0.05,True
68,qos_stress,qos_priority,video,5,library,eth_academic,ethernet,academic_building,4.618,5.0,0.05,True
69,qos_stress,qos_priority,video,5,administration,eth_admin,ethernet,administration,3.918,5.0,0.05,True
70,qos_stress,qos_priority,video,5,library,eth_server,ethernet,server_room,3.028,3.0,0.03,True
71,qos_stress,qos_priority,video,5,student_area,eth_lab,ethernet,computer_lab,4.136,4.0,0.05,True
75,qos_stress,qos_priority,voice,5,library,eth_server,ethernet,server_room,0.198,3.0,0.03,True
77,qos_stress,qos_priority,video,5,student_area,eth_server,ethernet,server_room,4.908,3.0,0.03,True
78,qos_stress,qos_priority,video,5,administration,eth_admin,ethernet,administration,4.146,5.0,0.05,True
79,qos_stress,qos_priority,video,5,student_area,eth_academic,ethernet,academic_building,4.386,5.0,0.05,True
80,qos_stress,qos_priority,voice,5,academic_building,eth_lab,ethernet,computer_lab,0.197,4.0,0.05,True
81,qos_stress,qos_priority,video,5,administration,eth_lab,ethernet,computer_lab,4.005,4.0,0.05,True
84,qos_stress,qos_priority,video,5,computer_lab,eth_server,ethernet,server_room,3.442,3.0,0.03,True
90,qos_stress,qos_priority,voice,5,dormitory,eth_academic,ethernet,academic_building,0.203,5.0,0.05,True
91,qos_stress,qos_priority,video,5,computer_lab,eth_admin,ethernet,administration,3.224,5.0,0.05,True
100,qos_stress,qos_priority,voice,5,library,eth_academic,ethernet,academic_building,0.208,5.0,0.05,True
101,qos_stress,qos_priority,voice,5,student_area,eth_server,ethernet,server_room,0.22,3.0,0.03,True
103,qos_stress,qos_priority,voice,5,dormitory,eth_academic,ethernet,academic_building,0.153,5.0,0.05,True
104,qos_stress,qos_priority,video,5,library,eth_server,ethernet,server_room,4.532,3.0,0.03,True
106,qos_stress,qos_priority,video,5,dormitory,eth_academic,ethernet,academic_building,3.897,5.0,0.05,True
109,qos_stress,qos_priority,voice,5,student_area,eth_lab,ethernet,computer_lab,0.162,4.0,0.05,True
115,qos_stress,qos_priority,video,5,library,eth_lab,ethernet,computer_lab,4.875,4.0,0.05,True
119,qos_stress,qos_priority,voice,5,computer_lab,eth_admin,ethernet,administration,0.153,5.0,0.05,True
121,qos_stress,qos_priority,video,5,academic_building,eth_admin,ethernet,administration,3.805,5.0,0.05,True
122,qos_stress,qos_priority,video,5,library,eth_server,ethernet,server_room,4.509,3.0,0.03,True
124,qos_stress,qos_priority,video,5,administration,eth_academic,ethernet,academic_building,4.152,5.0,0.05,True
126,qos_stress,qos_priority,video,5,library,eth_lab,ethernet,computer_lab,4.971,4.0,0.05,True
128,qos_stress,qos_priority,voice,5,computer_lab,eth_server,ethernet,server_room,0.238,3.0,0.03,True
133,qos_stress,qos_priority,voice,5,dormitory,eth_server,ethernet,server_room,0.168,3.0,0.03,True
135,qos_stress,qos_priority,video,5,administration,eth_server,ethernet,server_room,3.289,3.0,0.03,True
136,qos_stress,qos_priority,video,5,academic_building,eth_admin,ethernet,administration,4.125,5.0,0.05,True
138,qos_stress,qos_priority,video,5,student_area,eth_academic,ethernet,academic_building,3.407,5.0,0.05,True
140,qos_stress,qos_priority,voice,5,administration,eth_server,ethernet,server_room,0.233,3.0,0.03,True
141,qos_stress,qos_priority,voice,5,dormitory,eth_server,ethernet,server_room,0.217,3.0,0.03,True
144,qos_stress,qos_priority,video,5,library,eth_lab,ethernet,computer_lab,4.739,4.0,0.05,True
145,qos_stress,qos_priority,video,5,academic_building,eth_server,ethernet,server_room,3.424,3.0,0.03,True
146,qos_stress,qos_priority,video,5,administration,eth_academic,ethernet,academic_building,3.235,5.0,0.05,True
150,qos_stress,qos_priority,video,5,dormitory,eth_admin,ethernet,administration,4.067,5.0,0.05,True
151,qos_stress,qos_priority,video,5,student_area,eth_server,ethernet,server_room,3.719,3.0,0.03,True
154,qos_stress,qos_priority,video,5,library,eth_lab,ethernet,computer_lab,3.741,4.0,0.05,True
155,qos_stress,qos_priority,video,5,computer_lab,eth_academic,ethernet,academic_building,4.728,5.0,0.05,True
158,qos_stress,qos_priority,video,5,library,eth_server,ethernet,server_room,3.66,3.0,0.03,True
159,qos_stress,qos_priority,video,5,library,eth_admin,ethernet,administration,3.999,5.0,0.05,True
169,qos_stress,qos_priority,video,5,library,eth_lab,ethernet,computer_lab,4.011,4.0,0.05,True
170,qos_stress,qos_priority,video,5,computer_lab,eth_server,ethernet,server_room,4.275,3.0,0.03,True
172,qos_stress,qos_priority,voice,5,computer_lab,eth_academic,ethernet,academic_building,0.205,5.0,0.05,True
173,qos_stress,qos_priority,voice,5,computer_lab,eth_academic,ethernet,academic_building,0.222,5.0,0.05,True
177,qos_stress,qos_priority,voice,5,library,eth_academic,ethernet,academic_building,0.174,5.0,0.05,True
179,qos_stress,qos_priority,video,5,dormitory,eth_academic,ethernet,academic_building,3.158,5.0,0.05,True
184,qos_stress,qos_priority,video,5,computer_lab,eth_server,ethernet,server_room,3.952,3.0,0.03,True
186,qos_stress,qos_priority,video,5,dormitory,eth_admin,ethernet,administration,4.29,5.0,0.05,True
187,qos_stress,qos_priority,video,5,academic_building,eth_lab,ethernet,computer_lab,4.79,4.0,0.05,True
190,qos_stress,qos_priority,voice,5,academic_building,eth_academic,ethernet,academic_building,0.218,5.0,0.05,True
191,qos_stress,qos_priority,video,5,computer_lab,eth_academic,ethernet,academic_building,4.127,5.0,0.05,True
192,qos_stress,qos_priority,voice,5,student_area,eth_server,ethernet,server_room,0.152,3.0,0.03,True
193,qos_stress,qos_priority,video,5,library,eth_server,ethernet,server_room,4.505,3.0,0.03,True
195,qos_stress,qos_priority,video,5,computer_lab,eth_lab,ethernet,computer_lab,3.481,4.0,0.05,True
198,qos_stress,qos_priority,voice,5,administration,eth_admin,ethernet,administration,0.222,5.0,0.05,True
200,qos_stress,qos_priority,video,5,academic_building,eth_admin,ethernet,administration,3.681,5.0,0.05,True
5,qos_stress,qos_priority,lms,4,academic_building,eth_academic,ethernet,academic_building,0.943,5.0,0.05,True
11,qos_stress,qos_priority,lms,4,computer_lab,eth_server,ethernet,server_room,0.77,3.0,0.03,True
15,qos_stress,qos_priority,lms,4,library,eth_server,ethernet,server_room,0.946,3.0,0.03,True
16,qos_stress,qos_priority,lms,4,student_area,eth_academic,ethernet,academic_building,1.047,5.0,0.05,True
17,qos_stress,qos_priority,lms,4,computer_lab,eth_server,ethernet,server_room,1.016,3.0,0.03,True
18,qos_stress,qos_priority,lms,4,student_area,eth_lab,ethernet,computer_lab,0.987,4.0,0.05,True
22,qos_stress,qos_priority,lms,4,student_area,eth_academic,ethernet,academic_building,1.234,5.0,0.05,True
24,qos_stress,qos_priority,lms,4,computer_lab,eth_server,ethernet,server_room,0.99,3.0,0.03,True
25,qos_stress,qos_priority,lms,4,administration,eth_lab,ethernet,computer_lab,1.06,4.0,0.05,True
32,qos_stress,qos_priority,lms,4,computer_lab,eth_server,ethernet,server_room,0.854,3.0,0.03,True
35,qos_stress,qos_priority,lms,4,computer_lab,eth_admin,ethernet,administration,0.927,5.0,0.05,True
40,qos_stress,qos_priority,lms,4,administration,eth_academic,ethernet,academic_building,1.102,5.0,0.05,True
52,qos_stress,qos_priority,lms,4,administration,eth_server,ethernet,server_room,0.866,3.0,0.03,True
55,qos_stress,qos_priority,lms,4,library,eth_lab,ethernet,computer_lab,0.953,4.0,0.05,True
58,qos_stress,qos_priority,lms,4,academic_building,eth_admin,ethernet,administration,1.076,5.0,0.05,True
63,qos_stress,qos_priority,lms,4,student_area,eth_server,ethernet,server_room,1.188,3.0,0.03,True
73,qos_stress,qos_priority,lms,4,dormitory,eth_academic,ethernet,academic_building,1.163,5.0,0.05,True
74,qos_stress,qos_priority,lms,4,academic_building,eth_lab,ethernet,computer_lab,0.95,4.0,0.05,True
83,qos_stress,qos_priority,lms,4,administration,eth_server,ethernet,server_room,1.208,3.0,0.03,True
86,qos_stress,qos_priority,lms,4,computer_lab,eth_admin,ethernet,administration,0.937,5.0,0.05,True
87,qos_stress,qos_priority,lms,4,dormitory,eth_academic,ethernet,academic_building,1.129,5.0,0.05,True
89,qos_stress,qos_priority,lms,4,computer_lab,eth_lab,ethernet,computer_lab,1.187,4.0,0.05,True
93,qos_stress,qos_priority,lms,4,library,eth_server,ethernet,server_room,0.914,3.0,0.03,True
94,qos_stress,qos_priority,lms,4,academic_building,eth_admin,ethernet,administration,1.09,5.0,0.05,True
95,qos_stress,qos_priority,lms,4,dormitory,eth_academic,ethernet,academic_building,0.795,5.0,0.05,True
96,qos_stress,qos_priority,lms,4,academic_building,eth_server,ethernet,server_room,0.977,3.0,0.03,True
97,qos_stress,qos_priority,lms,4,dormitory,eth_lab,ethernet,computer_lab,1.032,4.0,0.05,True
98,qos_stress,qos_priority,lms,4,administration,eth_server,ethernet,server_room,1.153,3.0,0.03,True
99,qos_stress,qos_priority,lms,4,dormitory,eth_academic,ethernet,academic_building,0.877,5.0,0.05,True
102,qos_stress,qos_priority,lms,4,academic_building,eth_admin,ethernet,administration,1.217,5.0,0.05,True
108,qos_stress,qos_priority,lms,4,administration,eth_lab,ethernet,computer_lab,1.187,4.0,0.05,True
111,qos_stress,qos_priority,lms,4,library,eth_server,ethernet,server_room,1.167,3.0,0.03,True
113,qos_stress,qos_priority,lms,4,dormitory,eth_academic,ethernet,academic_building,1.016,5.0,0.05,True
116,qos_stress,qos_priority,lms,4,academic_building,eth_lab,ethernet,computer_lab,0.766,4.0,0.05,True
117,qos_stress,qos_priority,lms,4,computer_lab,eth_admin,ethernet,administration,1.133,5.0,0.05,True
120,qos_stress,qos_priority,lms,4,administration,eth_server,ethernet,server_room,1.186,3.0,0.03,True
125,qos_stress,qos_priority,lms,4,administration,eth_academic,ethernet,academic_building,1.159,5.0,0.05,True
127,qos_stress,qos_priority,lms,4,dormitory,eth_lab,ethernet,computer_lab,0.9,4.0,0.05,True
130,qos_stress,qos_priority,lms,4,academic_building,eth_server,ethernet,server_room,1.236,3.0,0.03,True
132,qos_stress,qos_priority,lms,4,administration,eth_admin,ethernet,administration,0.958,5.0,0.05,True
134,qos_stress,qos_priority,lms,4,library,eth_lab,ethernet,computer_lab,1.175,4.0,0.05,True
139,qos_stress,qos_priority,lms,4,dormitory,eth_academic,ethernet,academic_building,1.174,5.0,0.05,True
142,qos_stress,qos_priority,lms,4,academic_building,eth_server,ethernet,server_room,0.844,3.0,0.03,True
148,qos_stress,qos_priority,lms,4,administration,eth_admin,ethernet,administration,0.852,5.0,0.05,True
156,qos_stress,qos_priority,lms,4,academic_building,eth_lab,ethernet,computer_lab,0.88,4.0,0.05,True
160,qos_stress,qos_priority,lms,4,administration,eth_server,ethernet,server_room,0.919,3.0,0.03,True
162,qos_stress,qos_priority,lms,4,dormitory,eth_academic,ethernet,academic_building,0.98,5.0,0.05,True
163,qos_stress,qos_priority,lms,4,student_area,eth_admin,ethernet,administration,0.835,5.0,0.05,True
164,qos_stress,qos_priority,lms,4,dormitory,eth_server,ethernet,server_room,0.842,3.0,0.03,True
166,qos_stress,qos_priority,lms,4,academic_building,eth_lab,ethernet,computer_lab,1.223,4.0,0.05,True
167,qos_stress,qos_priority,lms,4,academic_building,eth_academic,ethernet,academic_building,0.956,5.0,0.05,True
174,qos_stress,qos_priority,lms,4,student_area,eth_server,ethernet,server_room,0.759,3.0,0.03,True
178,qos_stress,qos_priority,lms,4,student_area,eth_admin,ethernet,administration,1.158,5.0,0.05,True
185,qos_stress,qos_priority,lms,4,administration,eth_server,ethernet,server_room,0.836,3.0,0.03,True
194,qos_stress,qos_priority,lms,4,dormitory,eth_lab,ethernet,computer_lab,1.214,4.0,0.05,True
197,qos_stress,qos_priority,lms,4,dormitory,eth_academic,ethernet,academic_building,1.128,5.0,0.05,True
199,qos_stress,qos_priority,lms,4,student_area,eth_server,ethernet,server_room,0.777,3.0,0.03,True
3,qos_stress,qos_priority,web,3,student_area,wifi_ap_3,wifi,student_area,1.159,26.0,1.1,True
9,qos_stress,qos_priority,web,3,student_area,wifi_ap_1,wifi,academic_building,1.543,18.0,0.7,True
23,qos_stress,qos_priority,web,3,computer_lab,wifi_ap_2,wifi,library,1.558,22.0,0.9,True
26,qos_stress,qos_priority,web,3,library,wifi_ap_4,wifi,dormitory,1.741,28.0,1.3,True
36,qos_stress,qos_priority,web,3,administration,wifi_ap_1,wifi,academic_building,1.636,18.0,0.7,True
37,qos_stress,qos_priority,web,3,student_area,wifi_ap_3,wifi,student_area,1.583,26.0,1.1,True
61,qos_stress,qos_priority,web,3,academic_building,wifi_ap_4,wifi,dormitory,1.873,28.0,1.3,True
72,qos_stress,qos_priority,web,3,library,wifi_ap_2,wifi,library,1.583,22.0,0.9,True
88,qos_stress,qos_priority,web,3,library,wifi_ap_1,wifi,academic_building,1.696,18.0,0.7,True
92,qos_stress,qos_priority,web,3,computer_lab,wifi_ap_2,wifi,library,1.277,22.0,0.9,True
112,qos_stress,qos_priority,web,3,student_area,wifi_ap_4,wifi,dormitory,1.472,28.0,1.3,True
114,qos_stress,qos_priority,web,3,library,wifi_ap_3,wifi,student_area,1.47,26.0,1.1,True
123,qos_stress,qos_priority,web,3,library,wifi_ap_1,wifi,academic_building,1.503,18.0,0.7,True
143,qos_stress,qos_priority,web,3,administration,wifi_ap_2,wifi,library,1.629,22.0,0.9,True
161,qos_stress,qos_priority,web,3,dormitory,wifi_ap_4,wifi,dormitory,1.85,28.0,1.3,True
168,qos_stress,qos_priority,web,3,library,wifi_ap_3,wifi,student_area,1.176,26.0,1.1,True
